DEPARTAMENTO;PROVINCIA;DISTRITO;UBIGEO;TIPO;FECHA_SOLICITUD;RAZON_SOCIAL;NUMERO_RESOLUCION;FECHA_EMISION;FECHA_VENCIMIENTO;PLACA;ANO_FABRICACION;PESO_BRUTO;NUMERO_TUC_MTC;TIPO_CARGA;FECHA_CORTE
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240313;CARGO TRANSPORT S.A.C.;1007-2024;20240320;20241024;BJN989;2023;27.8;0;CARGA GENERAL;20240331
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240313;CARGO TRANSPORT S.A.C.;1007-2024;20240320;20241024;BJM995;2023;39.5;0;CARGA GENERAL;20240331
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240313;CARGO TRANSPORT S.A.C.;1007-2024;20240320;20241024;BJN997;2023;39.5;0;CARGA GENERAL;20240331
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240313;CARGO TRANSPORT S.A.C.;1007-2024;20240320;20241024;BJN979;2023;39.5;0;CARGA GENERAL;20240331
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240313;CARGO TRANSPORT S.A.C.;1007-2024;20240320;20241024;BJN970;2023;27.8;0;CARGA GENERAL;20240331
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240313;CARGO TRANSPORT S.A.C.;1007-2024;20240320;20241024;BJM998;2023;30.5;0;CARGA GENERAL;20240331
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240313;CARGO TRANSPORT S.A.C.;1007-2024;20240320;20241024;BJN988;2023;30.5;0;CARGA GENERAL;20240331
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240313;CARGO TRANSPORT S.A.C.;1007-2024;20240320;20241024;BJN987;2023;33.5;1500004MRP;CARGA DE PRODUCTOS PELIGROSOS;20240331
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240313;CARGO TRANSPORT S.A.C.;1007-2024;20240320;20241024;BJM999;2023;33.5;1500004MRP;CARGA DE PRODUCTOS PELIGROSOS;20240331
LIMA;LIMA;LIMA;150101;PERSONA NATURAL;20240312;JUAN DE LA MATA DIAZ QUISPE;1008-2024;20240320;20290320;D9M895;2008;3.35;15M24010354E;CARGA GENERAL;20240331
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240312;P & V CARGA S.A.C.;1022-2024;20240321;20280928;BYM910;2024;25;15M24011225E;CARGA GENERAL;20240331
LIMA;LIMA;LIMA;150101;PERSONA NATURAL;20240313;ELOY JACINTO GERONIMO ANGELES;1028-2024;20240321;20290321;B8F743;2009;3.49;151525996;CARGA GENERAL;20240331
LIMA;LIMA;LIMA;150101;PERSONA NATURAL;20240313;ELOY JACINTO GERONIMO ANGELES;1028-2024;20240321;20290321;B8D756;1993;5.1;151525995;CARGA GENERAL;20240331
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240313;TRANSPORTES DASIL S.A.C.;1029-2024;20240321;20241105;BEX996;2023;37;15M23011968E;CARGA GENERAL;20240331
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240313;TRANSPORTES DASIL S.A.C.;1029-2024;20240321;20241105;BLW762;2022;27.488;15M21033039E;CARGA GENERAL;20240331
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240313;TRANSPORTES DASIL S.A.C.;1029-2024;20240321;20241105;AZD976;2021;22;15M21033038E;CARGA GENERAL;20240331
LIMA;LIMA;LIMA;150101;PERSONA NATURAL;20240313;LUIS ALFREDO CASTILLO AVILA;1033-2024;20240321;20290321;V0R865;2019;3.5;15M23058582E;CARGA GENERAL;20240331
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240313;A & D QUIMICOS Y DIVERSOS S.A.;1054-2024;20240321;20281016;BXX841;2024;9.7;15M24009416E;CARGA DE PRODUCTOS PELIGROSOS;20240331
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240315;PROCESADORA EL REY E.I.R.L.;1056-2024;20240321;20281223;BYL867;2024;24.7;15M24010740E;CARGA GENERAL;20240331
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240315;E & M S.R.L.;1061-2024;20240321;20280711;BFB970;2023;42;15M23016215E;CARGA DE PRODUCTOS PELIGROSOS;20240331
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240315;E & M S.R.L.;1061-2024;20240321;20280711;BFB976;2023;42;15M23016212E;CARGA DE PRODUCTOS PELIGROSOS;20240331
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240315;E & M S.R.L.;1061-2024;20240321;20280711;BJQ985;2023;42;15M23056743E;CARGA DE PRODUCTOS PELIGROSOS;20240331
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240315;E & M S.R.L.;1061-2024;20240321;20280711;BJQ988;2023;42;15M23056594E;CARGA DE PRODUCTOS PELIGROSOS;20240331
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240315;E & M S.R.L.;1061-2024;20240321;20280711;BJT984;2023;42;15M23059100E;CARGA DE PRODUCTOS PELIGROSOS;20240331
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240315;E & M S.R.L.;1061-2024;20240321;20280711;TMY980;2024;44.5;15M23059871E;CARGA DE PRODUCTOS PELIGROSOS;20240331
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240315;E & M S.R.L.;1061-2024;20240321;20280711;BXL729;2024;28.1;15M23056866E;CARGA DE PRODUCTOS PELIGROSOS;20240331
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240315;E & M S.R.L.;1061-2024;20240321;20280711;BXR781;2024;28.5;15M23061313E;CARGA DE PRODUCTOS PELIGROSOS;20240331
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240315;TRANSPORTES CANTURIN RIVERA SOCIEDAD ANONIMA CERRADA;1062-2024;20240321;20290321;D9I889;2013;8.645;15M23060702E;CARGA GENERAL;20240331
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240315;TRANSPORTES CANTURIN RIVERA SOCIEDAD ANONIMA CERRADA;1062-2024;20240321;20290321;D9B896;1993;9.2;15M23060701E;CARGA GENERAL;20240331
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240315;MEGABANDA S.A.C.;1075-2024;20240319;20290319;B0E883;2010;6.5;151313201;CARGA GENERAL;20240331
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240315;MEGABANDA S.A.C.;1075-2024;20240319;20290319;F3P723 (WGE679);2007;6.5;150902442;CARGA GENERAL;20240331
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240315;MEGABANDA S.A.C.;1075-2024;20240319;20290319;F9D862;2013;5.1;151508020;CARGA GENERAL;20240331
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240315;ECOIL SERVICIOS GENERALES S.A.C.;1077-2024;20240322;20290322;AMP818;2015;7.8;151614704;CARGA GENERAL;20240331
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240315;ECOIL SERVICIOS GENERALES S.A.C.;1077-2024;20240322;20290322;BVX764;2024;9.7;15M23049580E;CARGA GENERAL;20240331
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240315;ECOIL SERVICIOS GENERALES S.A.C.;1077-2024;20240322;20290322;BXX716;2024;9.7;15M24011807E;CARGA GENERAL;20240331
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240315;ECOIL SERVICIOS GENERALES S.A.C.;1077-2024;20240322;20290322;BEN922;2020;25;15M23043711E;CARGA GENERAL;20240331
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240315;ECOIL SERVICIOS GENERALES S.A.C.;1077-2024;20240322;20290322;APL741;2016;25;152014931;CARGA GENERAL;20240331
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240315;ECOIL SERVICIOS GENERALES S.A.C.;1077-2024;20240322;20290322;BPD733;2022;24.3;15M22020539E;CARGA GENERAL;20240331
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240315;ECOIL SERVICIOS GENERALES S.A.C.;1077-2024;20240322;20290322;BEW900;2020;3.42;152014578;CARGA GENERAL;20240331
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240315;JLM MAQUINARIAS S.R.L.;1079-2024;20240322;20270607;BYC747;2024;51;15M24011789E;CARGA GENERAL;20240331
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240315;JLM MAQUINARIAS S.R.L.;1079-2024;20240322;20270607;BYC818;2024;51;15M24011790E;CARGA GENERAL;20240331
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240315;JLM MAQUINARIAS S.R.L.;1079-2024;20240322;20270607;BYC861;2024;51;15M24011791E;CARGA GENERAL;20240331
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240318;PUNTO DE DISTRIBUCION S.A.C.;1126-2024;20240326;20290326;B0Y923;2010;7.8;151416969;CARGA DE PRODUCTOS PELIGROSOS;20240331
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240318;PUNTO DE DISTRIBUCION S.A.C.;1126-2024;20240326;20290326;C1E817;2010;7.8;151416968;CARGA DE PRODUCTOS PELIGROSOS;20240331
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240318;PUNTO DE DISTRIBUCION S.A.C.;1126-2024;20240326;20290326;D8R713;2009;10.4;151632581;CARGA DE PRODUCTOS PELIGROSOS;20240331
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240318;PUNTO DE DISTRIBUCION S.A.C.;1126-2024;20240326;20290326;A3V813;2009;7.8;151831966;CARGA DE PRODUCTOS PELIGROSOS;20240331
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240319;TRANSPORTE EXPRESS GARCIA E.I.R.L.;1127-2024;20240326;20260715;BYD738;2024;3.42;15M24007373E;CARGA GENERAL;20240331
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240319;TRANSPORTE EXPRESS GARCIA E.I.R.L.;1127-2024;20240326;20260715;BYN921;2024;3.42;15M24011415E;CARGA GENERAL;20240331
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240319;CONSTRUCTORA  MAVIC S.A.C.;1128-2024;20240326;20260715;BYS883;2024;25;15M24012428E;CARGA GENERAL;20240331
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240319;OPERADOR LOGISTICO HARLEY S.A.C.;1129-2024;20240326;20290326;C7G727;2011;23;15M22053821E;CARGA GENERAL;20240331
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240319;OPERADOR LOGISTICO HARLEY S.A.C.;1129-2024;20240326;20290326;BLX883;2022;18.63;15M22046284E;CARGA GENERAL;20240331
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240319;OPERADOR LOGISTICO HARLEY S.A.C.;1129-2024;20240326;20290326;BXH808;2024;18.63;15M23060976E;CARGA GENERAL;20240331
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240319;OPERADOR LOGISTICO HARLEY S.A.C.;1129-2024;20240326;20290326;AYT972;2021;31;15M22046285E;CARGA GENERAL;20240331
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240319;WALTER LUIS HUAMAN RAMIREZ;1130-2024;20240326;20290326;ABX849;2014;15.573;151813534;CARGA GENERAL;20240331
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240319;WALTER LUIS HUAMAN RAMIREZ;1130-2024;20240326;20290326;D4P978;2013;13.2;151813535;CARGA GENERAL;20240331
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240319;CARGO TRANSPORT S.A.C.;1144-2024;20240326;20241024;BJN999;2023;33.5;15M23055023E;CARGA GENERAL;20240331
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240319;CARGO TRANSPORT S.A.C.;1144-2024;20240326;20241024;BJN990;2023;33.5;15M23055026E;CARGA GENERAL;20240331
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240319;CARGO TRANSPORT S.A.C.;1144-2024;20240326;20241024;BJN978;2023;33.5;15M23055033E;CARGA GENERAL;20240331
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240320;A & A SERVICOMFORT E.I.R.L.;1154-2024;20240326;20290326;BXO854;2024;7;15M24000137E;CARGA GENERAL;20240331
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240320;A & A SERVICOMFORT E.I.R.L.;1154-2024;20240326;20290326;BNV856;2022;8;15M23043883E;CARGA GENERAL;20240331
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240321;TRANSPORTES NATO S.A.C.;1259-2024;20240419;20290419;ATV914;2017;41.5;15M22014833E;CARGA GENERAL;20240430
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240321;TRANSPORTES NATO S.A.C.;1259-2024;20240419;20290419;F6B748;2013;32.195;152019038;CARGA GENERAL;20240430
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240325;REPRESENTACIONES PERUANAS DEL SUR S.A.;1260-2024;20240419;20280626;BYH825;2024;25;15M24010129E;CARGA GENERAL;20240430
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240325;AMERICAN LUBRICANTS S.A.C.;1261-2024;20240419;20271219;BXR840;2024;3.24;15M24007637E;CARGA GENERAL;20240430
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240325;AMERICAN LUBRICANTS S.A.C.;1261-2024;20240419;20271219;BJO999;2023;38.8;15M24007636E;CARGA GENERAL;20240430
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240325;MUDANZAS SEGACON E.I.R.L.;1262-2024;20240419;20290419;AXO853;2018;2.16;15M24012372E;CARGA GENERAL;20240430
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240325;MUDANZAS SEGACON E.I.R.L.;1262-2024;20240419;20290419;AMN725;2016;2.295;151931481;CARGA GENERAL;20240430
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240325;MUDANZAS SEGACON E.I.R.L.;1262-2024;20240419;20290419;BEP939;2020;3.5;152026439;CARGA GENERAL;20240430
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240325;MUDANZAS SEGACON E.I.R.L.;1262-2024;20240419;20290419;ATW818;2017;10.5;15M23022422E;CARGA GENERAL;20240430
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240325;MUDANZAS SEGACON E.I.R.L.;1262-2024;20240419;20290419;AXT840;2018;6.9;15M22002285E;CARGA GENERAL;20240430
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240325;MUDANZAS SEGACON E.I.R.L.;1262-2024;20240419;20290419;F3B740;2009;6.345;15M24011168E;CARGA GENERAL;20240430
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240325;MUDANZAS SEGACON E.I.R.L.;1262-2024;20240419;20290419;F5V783;2013;6.5;15M24012536E;CARGA GENERAL;20240430
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240326;ZETA GAS ANDINO S.A.;1263-2024;20240419;20280910;BYK843;2023;0;0;CARGA DE PRODUCTOS PELIGROSOS;20240430
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240326;ZETA GAS ANDINO S.A.;1263-2024;20240419;20280910;BYK899;2023;0;0;CARGA DE PRODUCTOS PELIGROSOS;20240430
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240326;ZETA GAS ANDINO S.A.;1263-2024;20240419;20280910;BYH750;2023;0;0;CARGA DE PRODUCTOS PELIGROSOS;20240430
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240326;ZETA GAS ANDINO S.A.;1263-2024;20240419;20280910;BYH812;2023;0;0;CARGA DE PRODUCTOS PELIGROSOS;20240430
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240326;ZETA GAS ANDINO S.A.;1263-2024;20240419;20280910;BYF850;2023;0;0;CARGA DE PRODUCTOS PELIGROSOS;20240430
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240326;ZETA GAS ANDINO S.A.;1263-2024;20240419;20280910;BYG920;2023;0;0;CARGA DE PRODUCTOS PELIGROSOS;20240430
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240326;ZETA GAS ANDINO S.A.;1263-2024;20240419;20280910;BYI737;2023;0;0;CARGA DE PRODUCTOS PELIGROSOS;20240430
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240326;ZETA GAS ANDINO S.A.;1263-2024;20240419;20280910;BYG858;2023;0;0;CARGA DE PRODUCTOS PELIGROSOS;20240430
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240326;ZETA GAS ANDINO S.A.;1263-2024;20240419;20280910;BYH748;2023;0;0;CARGA DE PRODUCTOS PELIGROSOS;20240430
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240326;MARIO MARTINEZ VEGA;1264-2024;20240419;20280613;A1Z801;2000;8.65;15M24005714E;CARGA GENERAL;20240430
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240326;MARIO MARTINEZ VEGA;1264-2024;20240419;20280613;A9Z856;1986;15;15M24005716E;CARGA GENERAL;20240430
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240326;MEVIS REINALDO CASTRO GASTELU ;1265-2024;20240419;20250303;BAY811;2020;6;15M24000281E;CARGA GENERAL;20240430
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240327;CONSTRUCTORA MLM S.A.C.;1266-2024;20240419;20280220;U1O821;2023;31;15M24013758E;CARGA GENERAL;20240430
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240327;SOLEDAD ALVARADO MALLMA ;1267-2024;20240419;20290419;BEK711;2020;6.5;15M24013386E;CARGA GENERAL;20240430
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240327;CONCENTRA & EXPORTA S.A.C.;1268-2024;20240419;20260126;BYF745;2024;9.9;15M24013581E;CARGA GENERAL;20240430
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240327;CONCENTRA & EXPORTA S.A.C.;1268-2024;20240419;20260126;BYL858;2024;9.9;15M24013582E;CARGA GENERAL;20240430
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240401;TITO ALFREDO PORRAS HUAMAN;1269-2024;20240419;20250810;BUX864;2023;18.63;15M23046949E;CARGA GENERAL;20240430
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240401;TITO ALFREDO PORRAS HUAMAN;1269-2024;20240419;20250810;BXP709;2024;6;15M24008563E;CARGA GENERAL;20240430
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240401;TITO ALFREDO PORRAS HUAMAN;1269-2024;20240419;20250810;BXS773;2024;6;15M24010264E;CARGA GENERAL;20240430
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240401;HUGO GUTIERREZ HUARACHI;1270-2024;20240419;20290419;BBA866;2020;6;15M24004539E;CARGA GENERAL;20240430
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240401;SERVICIOS DAIGER SOCIEDAD ANONIMA CERRADA;1271-2024;20240419;20290419;ARO940;2016;6.5;15M23059647E;CARGA GENERAL;20240430
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240401;VENDOCOMPRO.PE S.A.C.;1272-2024;20240419;20290419;ATR745;2017;5.5;151722493;CARGA GENERAL;20240430
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240401;GUIDO ANGELINO ORIHUELA ORTEGA ;1273-2024;20240419;20290419;B5Q774;1975;24.1;151716455;CARGA GENERAL;20240430
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240401;GUIDO ANGELINO ORIHUELA ORTEGA ;1273-2024;20240419;20290419;B8A772;1995;17.5;15M24004124E;CARGA GENERAL;20240430
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240327;COMPA������A KAYSER S.;1274-2024;20240419;20290419;P1R782;1997;4.54;151615868;CARGA GENERAL;20240430
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240327;COMPA������A KAYSER S.;1274-2024;20240419;20290419;AZE752;2018;6.135;15M23038112E;CARGA GENERAL;20240430
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240327;COMPA������A KAYSER S.;1274-2024;20240419;20290419;BFW769;2021;3.42;15M23039731E;CARGA GENERAL;20240430
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240327;BRUNNEN S.A.C.;1275-2024;20240412;20290412;B0U923;2010;8;151606519;CARGA GENERAL;20240430
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240327;BRUNNEN S.A.C.;1275-2024;20240412;20290412;B0U924;2010;8;151606520;CARGA GENERAL;20240430
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240327;BRUNNEN S.A.C.;1275-2024;20240412;20290412;C3P918;2008;7.5;151606524;CARGA GENERAL;20240430
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240327;BRUNNEN S.A.C.;1275-2024;20240412;20290412;C3P919;2007;11;151606525;CARGA GENERAL;20240430
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240327;BRUNNEN S.A.C.;1275-2024;20240412;20290412;AAM840;2008;6.5;151606518;CARGA GENERAL;20240430
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240327;BRUNNEN S.A.C.;1275-2024;20240412;20290412;B2P933;2008;6.5;151606521;CARGA GENERAL;20240430
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240327;BRUNNEN S.A.C.;1275-2024;20240412;20290412;C9S798;2007;7.5;151606527;CARGA GENERAL;20240430
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240402;MULTISERVIS ZSAMMY E.I.R.L.;1276-2024;20240419;20290419;BJP837;2022;14.3;15M21003746E;CARGA GENERAL Y CARGA DE PRODUCTOS PELIGROSOS;20240430
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240402;MULTISERVIS ZSAMMY E.I.R.L.;1276-2024;20240419;20290419;C1C753;2012;3.49;151824664;CARGA GENERAL Y CARGA DE PRODUCTOS PELIGROSOS;20240430
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240402;MULTISERVIS ZSAMMY E.I.R.L.;1276-2024;20240419;20290419;F4D935;2013;7.8;151905553;CARGA GENERAL Y CARGA DE PRODUCTOS PELIGROSOS;20240430
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240402;MULTISERVIS ZSAMMY E.I.R.L.;1276-2024;20240419;20290419;A1H825;2009;4.82;151712964;CARGA GENERAL;20240430
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240402;SOLUCIONES ECOMART S.A.C.;1277-2024;20240419;20290419;AZQ929;2018;5.38;151905807;CARGA GENERAL;20240430
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240402;SOLUCIONES ECOMART S.A.C.;1277-2024;20240419;20290419;ARU768;2016;7;151706468;CARGA GENERAL;20240430
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240403;KINDUIT S.A.C.;1278-2024;20240411;20290411;AUS745;2017;9.6;151802141;CARGA GENERAL;20240430
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240403;ANGELO CORPORACION GROUP A&A E.I.R.L.;1279-2024;20240419;20290419;BBB727;2019;6;151919349;CARGA GENERAL;20240430
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240403;MARUJA BARBARA MORALES MEZA ;1280-2024;20240531;20290531;ASJ774;2016;7.8;15M22043179E;CARGA GENERAL;20240430
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240403;MARUJA BARBARA MORALES MEZA ;1280-2024;20240531;20290531;D4W720;2012;7.8;15M22043178E;CARGA GENERAL;20240430
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240403;MARUJA BARBARA MORALES MEZA ;1280-2024;20240531;20290531;B0B792;2012;7.8;15M22043177E;CARGA GENERAL;20240430
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240403;MARUJA BARBARA MORALES MEZA ;1280-2024;20240531;20290531;BVP875;2024;6;15M23033112E;CARGA GENERAL;20240430
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240403;MARUJA BARBARA MORALES MEZA ;1280-2024;20240531;20290531;BUX800;2024;6;15M23022231E;CARGA GENERAL;20240430
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240403;TECNOLOGIAS ECOLOGICAS PRISMA S.A.C.;1281-2024;20240419;20280530;BYL889;2024;5.8;15M24009719E;CARGA GENERAL;20240430
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240403;TECNOLOGIAS ECOLOGICAS PRISMA S.A.C.;1281-2024;20240419;20280530;BYL892;2024;5.8;15M24009718E;CARGA GENERAL;20240430
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240403;TECNOLOGIAS ECOLOGICAS PRISMA S.A.C.;1281-2024;20240419;20280530;BYL941;2024;5.8;15M24009717E;CARGA GENERAL;20240430
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240403;TECNOLOGIAS ECOLOGICAS PRISMA S.A.C.;1281-2024;20240419;20280530;BYM749;2024;5.8;15M24009716E;CARGA GENERAL;20240430
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240403;TECNOLOGIAS ECOLOGICAS PRISMA S.A.C.;1281-2024;20240419;20280530;BYN713;2024;5.8;15M24009712E;CARGA GENERAL;20240430
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240403;TECNOLOGIAS ECOLOGICAS PRISMA S.A.C.;1281-2024;20240419;20280530;BYU944;2023;18;15M24014510E;CARGA GENERAL;20240430
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240403;TECNOLOGIAS ECOLOGICAS PRISMA S.A.C.;1281-2024;20240419;20280530;BXI931;2024;3.42;15M23056893E;CARGA GENERAL Y CARGA DE PRODUCTOS PELIGROSOS;20240430
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240403;TECNOLOGIAS ECOLOGICAS PRISMA S.A.C.;1281-2024;20240419;20280530;BYM789;2024;5.8;15M24009714E;CARGA GENERAL;20240430
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240404;ZETA GAS ANDINO S.A.;1282-2024;20240419;20280910;BYH729;2023;0;0;CARGA DE PRODUCTOS PELIGROSOS;20240430
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240404;ZETA GAS ANDINO S.A.;1282-2024;20240419;20280910;BYH886;2023;0;0;CARGA DE PRODUCTOS PELIGROSOS;20240430
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240404;ZETA GAS ANDINO S.A.;1282-2024;20240419;20280910;BYL742;2023;0;0;CARGA DE PRODUCTOS PELIGROSOS;20240430
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240404;ZETA GAS ANDINO S.A.;1282-2024;20240419;20280910;BYK860;2023;0;0;CARGA DE PRODUCTOS PELIGROSOS;20240430
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240404;ZETA GAS ANDINO S.A.;1282-2024;20240419;20280910;BYK884;2023;0;0;CARGA DE PRODUCTOS PELIGROSOS;20240430
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240404;ADVANCED METROLOGY S.A.C.;1283-2024;20240419;20290419;AEE791;2013;6.59;151419329;CARGA GENERAL;20240430
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20240408;CORPORACION VELSALIT S.A.C.;1284-2024;20240419;20280713;BYK722;2024;5.045;15M24015084E;CARGA GENERAL;20240430
